| super(...)                                 | Parser()                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/main/java/org/apache/commons/cli/BasicParser.java:27:14:27:24                                     |    0 |      |
| new OptionGroup(...)                       | OptionGroup()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest.java:52:34:52:50                 |    0 |      |
| new OptionGroup(...)                       | OptionGroup()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest.java:63:34:63:50                 |    0 |      |
| new OptionGroup(...)                       | OptionGroup()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest.java:74:34:74:50                 |    0 |      |
| new OptionGroup(...)                       | OptionGroup()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest.java:84:34:84:50                 |    0 |      |
| new OptionGroup(...)                       | OptionGroup()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest.java:94:34:94:50                 |    0 |      |
| new OptionGroup(...)                       | OptionGroup()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest.java:105:34:105:50               |    0 |      |
| new OptionGroup(...)                       | OptionGroup()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest.java:116:34:116:50               |    0 |      |
| new OptionGroup(...)                       | OptionGroup()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest.java:127:34:127:50               |    0 |      |
| new OptionGroup(...)                       | OptionGroup()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest.java:143:34:143:50               |    0 |      |
| new NonFunctionalRequirementRule(...)      | NonFunctionalRequirementRule()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest_scaffolding.java:21:71:21:130    |    0 |      |
| super(...)                                 | Object()                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AlreadySelectedException_ESTest_scaffolding.java:18:14:18:56     |    0 |      |
| super(...)                                 | AmbiguousOptionException_ESTest_scaffolding()    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AmbiguousOptionException_ESTest.java:21:14:21:44                 |    0 |      |
| new NonFunctionalRequirementRule(...)      | NonFunctionalRequirementRule()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AmbiguousOptionException_ESTest_scaffolding.java:21:71:21:130    |    0 |      |
| super(...)                                 | Object()                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/AmbiguousOptionException_ESTest_scaffolding.java:18:14:18:56     |    0 |      |
| super(...)                                 | Object()                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:41:14:41:28                                 |    0 |      |
| new GnuParser(...)                         | GnuParser()                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:45:42:45:56                                 |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:46:33:46:45                                 |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:84:33:84:45                                 |    0 |      |
| new PosixParser(...)                       | PosixParser()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:149:31:149:47                               |    0 |      |
| new PosixParser(...)                       | PosixParser()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:159:42:159:58                               |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:160:33:160:45                               |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:193:17:193:29                               |    0 |      |
| new HelpFormatter(...)                     | HelpFormatter()                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:251:34:251:52                               |    0 |      |
| new StringWriter(...)                      | StringWriter()                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:253:34:253:51                               |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:401:33:401:45                               |    0 |      |
| new PosixParser(...)                       | PosixParser()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ApplicationTest.java:412:42:412:58                               |    0 |      |
| super(...)                                 | Object()                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ArgumentIsOptionTest.java:28:14:28:33                            |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ArgumentIsOptionTest.java:36:17:36:29                            |    0 |      |
| new PosixParser(...)                       | PosixParser()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/ArgumentIsOptionTest.java:39:18:39:34                            |    0 |      |
| super(...)                                 | ParserTestCase()                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/BasicParserTest.java:25:14:25:28                                 |    0 |      |
| new BasicParser(...)                       | BasicParser()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/BasicParserTest.java:30:18:30:34                                 |    0 |      |
| super(...)                                 | BasicParser_ESTest_scaffolding()                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/BasicParser_ESTest.java:17:14:17:31                              |    0 |      |
| new BasicParser(...)                       | BasicParser()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/BasicParser_ESTest.java:21:34:21:50                              |    0 |      |
| new BasicParser(...)                       | BasicParser()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/BasicParser_ESTest.java:28:34:28:50                              |    0 |      |
| new BasicParser(...)                       | BasicParser()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/BasicParser_ESTest.java:36:34:36:50                              |    0 |      |
| new NonFunctionalRequirementRule(...)      | NonFunctionalRequirementRule()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/BasicParser_ESTest_scaffolding.java:21:71:21:130                 |    0 |      |
| super(...)                                 | Object()                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/BasicParser_ESTest_scaffolding.java:18:14:18:43                  |    0 |      |
| super(...)                                 | Object()                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:29:14:29:28                                 |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:33:45:33:69                                 |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:55:33:55:45                                 |    0 |      |
| new GnuParser(...)                         | GnuParser()                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:60:31:60:45                                 |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:89:33:89:45                                 |    0 |      |
| new GnuParser(...)                         | GnuParser()                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:96:31:96:45                                 |    0 |      |
| new CommandLine(...)                       | CommandLine()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:115:33:115:49                               |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:128:33:128:45                               |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:141:33:141:45                               |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:154:33:154:45                               |    0 |      |
| new Options(...)                           | Options()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLineTest.java:169:33:169:45                               |    0 |      |
| super(...)                                 | CommandLine_ESTest_scaffolding()                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:21:14:21:31                              |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:25:50:25:74                              |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:38:50:38:74                              |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:54:50:54:74                              |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:70:50:70:74                              |    0 |      |
| new CommandLine(...)                       | CommandLine()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:81:34:81:50                              |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:87:50:87:74                              |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:103:50:103:74                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:113:50:113:74                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:123:50:123:74                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:137:50:137:74                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:149:50:149:74                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:162:50:162:74                            |    0 |      |
| new CommandLine(...)                       | CommandLine()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:175:34:175:50                            |    0 |      |
| new CommandLine(...)                       | CommandLine()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:182:34:182:50                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:190:50:190:74                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:204:50:204:74                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:217:50:217:74                            |    0 |      |
| new CommandLine(...)                       | CommandLine()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:229:34:229:50                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:236:50:236:74                            |    0 |      |
| new CommandLine(...)                       | CommandLine()                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:250:34:250:50                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:257:50:257:74                            |    0 |      |
| new Builder(...)                           | Builder()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-cli/src/test/java/org/apache/commons/cli/CommandLine_ESTest.java:266:50:266:74                            |    0 |      |
