| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:460:16:470:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:470:17:470:24          |
| new IllegalArgumentException(...)        | IllegalArgumentException(String)                                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:493:19:493:89          |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:493:48:493:88          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:498:16:508:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:499:17:499:29          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:498:16:508:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:500:17:500:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:498:16:508:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:501:17:501:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:498:16:508:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:502:17:502:37          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:498:16:508:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:503:17:503:29          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:498:16:508:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:504:17:504:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:498:16:508:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:505:17:505:23          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:498:16:508:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:506:17:506:36          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:498:16:508:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:507:17:507:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:498:16:508:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:508:17:508:24          |
| new IllegalArgumentException(...)        | IllegalArgumentException(String)                                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:536:19:536:93          |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:536:48:536:92          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:541:16:551:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:542:17:542:29          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:541:16:551:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:543:17:543:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:541:16:551:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:544:17:544:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:541:16:551:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:545:17:545:37          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:541:16:551:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:546:17:546:29          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:541:16:551:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:547:17:547:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:541:16:551:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:548:17:548:28          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:541:16:551:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:549:17:549:23          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:541:16:551:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:550:17:550:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:541:16:551:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:551:17:551:24          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:574:16:584:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:575:17:575:29          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:574:16:584:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:576:17:576:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:574:16:584:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:577:17:577:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:574:16:584:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:578:17:578:37          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:574:16:584:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:579:17:579:29          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:574:16:584:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:580:17:580:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:574:16:584:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:581:17:581:28          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:574:16:584:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:582:17:582:36          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:574:16:584:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:583:17:583:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:574:16:584:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:584:17:584:24          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:607:16:617:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:608:17:608:29          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:607:16:617:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:609:17:609:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:607:16:617:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:610:17:610:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:607:16:617:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:611:17:611:37          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:607:16:617:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:612:17:612:29          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:607:16:617:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:613:17:613:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:607:16:617:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:614:17:614:28          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:607:16:617:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:615:17:615:36          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:607:16:617:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:616:17:616:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:607:16:617:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:617:17:617:24          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:645:16:655:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:646:17:646:29          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:645:16:655:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:647:17:647:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:645:16:655:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:648:17:648:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:645:16:655:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:649:17:649:37          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:645:16:655:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:650:17:650:29          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:645:16:655:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:651:17:651:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:645:16:655:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:652:17:652:28          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:645:16:655:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:653:17:653:36          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:645:16:655:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:654:17:654:33          |
| new MoneyAmountStyle(...)                | MoneyAmountStyle(int, int, int, int, GroupingStyle, int, int, int, boolean, boolean) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:645:16:655:25          |   10 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:655:17:655:24          |
| super(...)                               | RuntimeException(String)                                                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatException.java:36:9:36:23         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatException.java:36:15:36:21        |
| super(...)                               | RuntimeException(String, Throwable)                                                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatException.java:46:9:46:30         |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatException.java:46:15:46:21        |
| super(...)                               | RuntimeException(String, Throwable)                                                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatException.java:46:9:46:30         |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatException.java:46:24:46:28        |
| new NullPointerException(...)            | NullPointerException(String)                                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:53:19:53:51              |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:53:44:53:50              |
| new IllegalArgumentException(...)        | IllegalArgumentException(String)                                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:69:19:69:81              |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:69:48:69:80              |
| new MultiPrinterParser(...)              | MultiPrinterParser(MoneyPrinter[], MoneyParser[])                                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:72:30:72:70              |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:72:53:72:60              |
| new MultiPrinterParser(...)              | MultiPrinterParser(MoneyPrinter[], MoneyParser[])                                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:72:30:72:70              |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:72:63:72:69              |
| new MoneyFormatter(...)                  | MoneyFormatter(Locale, MultiPrinterParser)                                           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:117:16:117:56            |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:117:35:117:40            |
| new MoneyFormatter(...)                  | MoneyFormatter(Locale, MultiPrinterParser)                                           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:117:16:117:56            |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:117:43:117:55            |
| new MoneyFormatException(...)            | MoneyFormatException(String, Throwable)                                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:175:19:175:63            |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:175:44:175:58            |
| new MoneyFormatException(...)            | MoneyFormatException(String, Throwable)                                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:175:19:175:63            |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:175:61:175:62            |
| new MoneyPrintContext(...)               | MoneyPrintContext(Locale)                                                            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:200:37:200:65            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:200:59:200:64            |
| new UnsupportedOperationException(...)   | UnsupportedOperationException(String)                                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:195:19:196:80            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:196:21:196:79            |
| new MoneyFormatException(...)            | MoneyFormatException(String)                                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:225:23:226:99            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:226:25:226:98            |
| new MoneyFormatException(...)            | MoneyFormatException(String)                                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:228:23:229:89            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:229:25:229:88            |
| new MoneyFormatException(...)            | MoneyFormatException(String)                                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:231:23:232:80            |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:232:25:232:79            |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:280:37:280:83            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:280:59:280:64            |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:280:37:280:83            |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/main/java/org/joda/money/format/MoneyFormatter.java:280:67:280:70            |
