| CAD                              | public  | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:116:5:116:54                   | CurrencyUnit                    |
| ASCII_DECIMAL_POINT_GROUP3_SPACE | public  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:65:5:66:98          | MoneyAmountStyle                |
| ASCII_DECIMAL_POINT_GROUP3_SPACE | final   | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:65:5:66:98          | MoneyAmountStyle                |
| ASCII_DECIMAL_POINT_GROUP3_SPACE | static  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:65:5:66:98          | MoneyAmountStyle                |
| ASCII_DECIMAL_POINT_GROUP3_COMMA | public  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:58:5:59:98          | MoneyAmountStyle                |
| ASCII_DECIMAL_POINT_GROUP3_COMMA | final   | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:58:5:59:98          | MoneyAmountStyle                |
| ASCII_DECIMAL_POINT_GROUP3_COMMA | static  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:58:5:59:98          | MoneyAmountStyle                |
| LOCALIZED_SYMBOL                 | public  | SingletonPrinters                      | Lorg/joda/money/format/MoneyFormatterBuilder$SingletonPrinters; | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:382:9:382:24   | SingletonPrinters               |
| LOCALIZED_SYMBOL                 | final   | SingletonPrinters                      | Lorg/joda/money/format/MoneyFormatterBuilder$SingletonPrinters; | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:382:9:382:24   | SingletonPrinters               |
| LOCALIZED_SYMBOL                 | static  | SingletonPrinters                      | Lorg/joda/money/format/MoneyFormatterBuilder$SingletonPrinters; | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:382:9:382:24   | SingletonPrinters               |
| NUMERIC_CODE                     | public  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:341:9:366:9    | Singletons                      |
| NUMERIC_CODE                     | final   | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:341:9:366:9    | Singletons                      |
| NUMERIC_CODE                     | static  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:341:9:366:9    | Singletons                      |
| NUMERIC_3_CODE                   | public  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:318:9:340:9    | Singletons                      |
| NUMERIC_3_CODE                   | final   | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:318:9:340:9    | Singletons                      |
| NUMERIC_3_CODE                   | static  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:318:9:340:9    | Singletons                      |
| CODE                             | public  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:295:9:317:9    | Singletons                      |
| CODE                             | final   | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:295:9:317:9    | Singletons                      |
| CODE                             | static  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:295:9:317:9    | Singletons                      |
| amount                           | final   | BigDecimal                             | Ljava/math/BigDecimal;                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:57:5:57:36                         | BigMoney                        |
| amount                           | private | BigDecimal                             | Ljava/math/BigDecimal;                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:57:5:57:36                         | BigMoney                        |
| currency                         | final   | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:54:5:54:40                         | BigMoney                        |
| currency                         | private | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:54:5:54:40                         | BigMoney                        |
| PARSE_REGEX                      | final   | Pattern                                | Ljava/util/regex/Pattern;                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:51:5:51:88                         | BigMoney                        |
| PARSE_REGEX                      | static  | Pattern                                | Ljava/util/regex/Pattern;                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:51:5:51:88                         | BigMoney                        |
| PARSE_REGEX                      | private | Pattern                                | Ljava/util/regex/Pattern;                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:51:5:51:88                         | BigMoney                        |
| serialVersionUID                 | final   | long                                   | J                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:48:5:48:52                         | BigMoney                        |
| serialVersionUID                 | static  | long                                   | J                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:48:5:48:52                         | BigMoney                        |
| serialVersionUID                 | private | long                                   | J                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:48:5:48:52                         | BigMoney                        |
| secondCurrency                   | final   | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyMismatchException.java:35:5:35:46        | CurrencyMismatchException       |
| secondCurrency                   | private | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyMismatchException.java:35:5:35:46        | CurrencyMismatchException       |
| firstCurrency                    | final   | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyMismatchException.java:32:5:32:45        | CurrencyMismatchException       |
| firstCurrency                    | private | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyMismatchException.java:32:5:32:45        | CurrencyMismatchException       |
| serialVersionUID                 | final   | long                                   | J                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyMismatchException.java:29:5:29:52        | CurrencyMismatchException       |
| serialVersionUID                 | static  | long                                   | J                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyMismatchException.java:29:5:29:52        | CurrencyMismatchException       |
| serialVersionUID                 | private | long                                   | J                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyMismatchException.java:29:5:29:52        | CurrencyMismatchException       |
| decimalPlaces                    | final   | short                                  | S                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:125:5:125:38                   | CurrencyUnit                    |
| decimalPlaces                    | private | short                                  | S                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:125:5:125:38                   | CurrencyUnit                    |
| numericCode                      | final   | short                                  | S                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:122:5:122:36                   | CurrencyUnit                    |
| numericCode                      | private | short                                  | S                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:122:5:122:36                   | CurrencyUnit                    |
| code                             | final   | String                                 | Ljava/lang/String;                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:119:5:119:30                   | CurrencyUnit                    |
| code                             | private | String                                 | Ljava/lang/String;                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:119:5:119:30                   | CurrencyUnit                    |
| currenciesByCountry              | final   | ConcurrentMap<String,CurrencyUnit>     | Ljava/util/concurrent/ConcurrentMap;                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:67:5:68:62                     | CurrencyUnit                    |
| currenciesByCountry              | static  | ConcurrentMap<String,CurrencyUnit>     | Ljava/util/concurrent/ConcurrentMap;                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:67:5:68:62                     | CurrencyUnit                    |
| currenciesByCountry              | private | ConcurrentMap<String,CurrencyUnit>     | Ljava/util/concurrent/ConcurrentMap;                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:67:5:68:62                     | CurrencyUnit                    |
| currenciesByNumericCode          | final   | ConcurrentMap<Integer,CurrencyUnit>    | Ljava/util/concurrent/ConcurrentMap;                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:63:5:64:59                     | CurrencyUnit                    |
| currenciesByNumericCode          | static  | ConcurrentMap<Integer,CurrencyUnit>    | Ljava/util/concurrent/ConcurrentMap;                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:63:5:64:59                     | CurrencyUnit                    |
| currenciesByNumericCode          | private | ConcurrentMap<Integer,CurrencyUnit>    | Ljava/util/concurrent/ConcurrentMap;                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:63:5:64:59                     | CurrencyUnit                    |
| currenciesByCode                 | final   | ConcurrentMap<String,CurrencyUnit>     | Ljava/util/concurrent/ConcurrentMap;                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:59:5:60:62                     | CurrencyUnit                    |
