| ...->...                              | ()                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/Ansi.java:161:49:161:82                                         |    0 |      |
| new IOException(...)              | IOException(String)                                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/Kernel32.java:469:23:469:72                            |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/Kernel32.java:469:39:469:71                            |
| new IOException(...)              | IOException(String)                                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/Kernel32.java:475:23:475:91                            |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/Kernel32.java:475:39:475:90                            |
| new String(...)                   | String(byte[], String)                                                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/Kernel32.java:531:20:531:47                            |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/Kernel32.java:531:31:531:34                            |
| new String(...)                   | String(byte[], String)                                                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/Kernel32.java:531:20:531:47                            |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/Kernel32.java:531:37:531:46                            |
| new IllegalStateException(...)    | IllegalStateException(Throwable)                                                                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/Kernel32.java:533:19:533:46                            |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/Kernel32.java:533:45:533:45                            |
| new File(...)                     | File(String, String)                                                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:47:32:47:53                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:47:41:47:41                          |
| new File(...)                     | File(String, String)                                                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:47:32:47:53                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:47:44:47:52                          |
| new File(...)                     | File(String, String)                                                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:51:33:51:55                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:51:42:51:42                          |
| new File(...)                     | File(String, String)                                                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:51:33:51:55                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:51:45:51:54                          |
| new ProcessBuilder(...)           | ProcessBuilder(String[])                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:71:25:71:54                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:71:44:71:53                          |
| new ProcessBuilder(...)           | ProcessBuilder(String[])                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:90:25:90:73                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:90:44:90:54                          |
| new ProcessBuilder(...)           | ProcessBuilder(String[])                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:90:25:90:73                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:90:57:90:60                          |
| new ProcessBuilder(...)           | ProcessBuilder(String[])                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:90:25:90:73                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:90:63:90:66                          |
| new ProcessBuilder(...)           | ProcessBuilder(String[])                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:90:25:90:73                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:90:69:90:72                          |
| new IOException(...)              | IOException(String)                                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:93:23:93:89                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:93:39:93:88                          |
| new IOException(...)              | IOException(String)                                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:99:19:99:60                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:99:35:99:59                          |
| new RuntimeException(...)         | RuntimeException(Throwable)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:101:19:101:41                        |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/internal/MingwSupport.java:101:40:101:40                        |
| super(...)                        | FilterOutputStream(OutputStream)                                                                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:110:9:110:18                           |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:110:15:110:16                          |
| new AnsiProcessor(...)            | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:140:19:140:40                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:140:37:140:39                          |
| new ColorsAnsiProcessor(...)      | ColorsAnsiProcessor(OutputStream, AnsiColors)                                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:141:65:141:100                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:141:89:141:91                          |
| new ColorsAnsiProcessor(...)      | ColorsAnsiProcessor(OutputStream, AnsiColors)                                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:141:65:141:100                         |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:141:94:141:99                          |
| new String(...)                   | String(byte[], int, int)                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:209:39:209:96                          |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:209:50:209:55                          |
| new String(...)                   | String(byte[], int, int)                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:209:39:209:96                          |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:209:58:209:69                          |
| new String(...)                   | String(byte[], int, int)                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:209:39:209:96                          |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:209:72:209:95                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:223:36:223:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:223:47:223:52                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:223:36:223:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:223:55:223:66                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:223:36:223:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:223:69:223:92                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:223:36:223:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:223:95:223:96                          |
| new String(...)                   | String(byte[], int, int)                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:246:39:246:96                          |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:246:50:246:55                          |
| new String(...)                   | String(byte[], int, int)                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:246:39:246:96                          |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:246:58:246:69                          |
| new String(...)                   | String(byte[], int, int)                                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:246:39:246:96                          |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:246:72:246:95                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:262:36:262:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:262:47:262:52                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:262:36:262:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:262:55:262:66                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:262:36:262:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:262:69:262:92                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:262:36:262:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:262:95:262:96                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:275:36:275:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:275:47:275:52                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:275:36:275:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:275:55:275:66                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:275:36:275:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:275:69:275:92                          |
| new String(...)                   | String(byte[], int, int, Charset)                                                                                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:275:36:275:97                          |    4 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/AnsiOutputStream.java:275:95:275:96                          |
| super(...)                        | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/ColorsAnsiProcessor.java:33:9:33:18                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/ColorsAnsiProcessor.java:33:15:33:16                         |
| new StringBuilder(...)            | StringBuilder(int)                                                                                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/ColorsAnsiProcessor.java:53:32:53:52                         |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/ColorsAnsiProcessor.java:53:50:53:51                         |
| super(...)                        | FilterOutputStream(OutputStream)                                                                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/FastBufferedOutputStream.java:31:9:31:19                     |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/FastBufferedOutputStream.java:31:15:31:17                    |
| super(...)                        | AnsiProcessor(OutputStream)                                                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:101:9:101:18                       |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:101:15:101:16                      |
| new WindowsAnsiProcessor(...)     | WindowsAnsiProcessor(OutputStream, long)                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:108:16:108:104                     |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:108:41:108:42                      |
| new WindowsAnsiProcessor(...)     | WindowsAnsiProcessor(OutputStream, long)                                                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:108:16:108:104                     |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:108:45:108:103                     |
| new IOException(...)              | IOException(String)                                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:118:19:118:101                     |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:118:35:118:100                     |
| new IOException(...)              | IOException(String)                                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:132:19:132:65                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:132:35:132:64                      |
| new IOException(...)              | IOException(String)                                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:148:19:148:65                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:148:35:148:64                      |
| new IOException(...)              | IOException(String)                                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:400:19:400:65                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:400:35:400:64                      |
| new IOException(...)              | IOException(String)                                                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:416:19:416:65                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/io/WindowsAnsiProcessor.java:416:35:416:64                      |
| new FileInputStream(...)          | FileInputStream(String)                                                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/AnsiConsoleExample.java:37:29:37:53                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/AnsiConsoleExample.java:37:49:37:52                             |
| new FileInputStream(...)          | FileInputStream(String)                                                                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/AnsiConsoleExample2.java:41:29:41:53                            |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/AnsiConsoleExample2.java:41:49:41:52                            |
| new Thread(...)                   | Thread(Runnable)                                                                                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/AnsiTest.java:43:9:43:55                                        |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/AnsiTest.java:43:20:43:54                                       |
| new Thread(...)                   | Thread(Runnable)                                                                                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/AnsiTest.java:46:9:46:54                                        |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/AnsiTest.java:46:20:46:53                                       |
| new StringBuilder(...)            | StringBuilder(String)                                                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:72:40:72:64                                    |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:72:58:72:63                                    |
| new StringBuilder(...)            | StringBuilder(int)                                                                                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:124:40:124:59                                  |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:124:58:124:58                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:148:22:148:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:148:32:148:36                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:148:22:148:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:148:40:148:59                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:148:22:148:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:148:62:148:66                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:164:22:164:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:164:32:164:36                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:164:22:164:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:164:40:164:59                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:164:22:164:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:164:62:164:66                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:181:22:181:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:181:32:181:36                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:181:22:181:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:181:40:181:59                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:181:22:181:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:181:62:181:66                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:198:22:198:63                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:198:31:198:33                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:198:22:198:63                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:198:36:198:55                                  |
